"HolderAddress","Balance","PendingBalanceUpdate"
"0xa2425918f30af40db42b7ed6197be7f7be43895f","0.000508113823550918","No"
"0xcf7c9319c6785a0e6bb8a3d89bd84dfa23926fab","0.000496696012906945","No"
"0x3cd85ce7449bf72a53c739c25ed83ba8f2e2c518","0.000468799136342544","No"
"0x7bff6fc88f9d621cf79c00f04525ee5aeb9b40c5","0.000451479087433024","No"
"0x31d8c2f657ffe182330a854b69360f60f73ea1fa","0.000408377129484057","No"
"0xe39850266d9647e68763a9e951f141043461ccac","0.000404982793451378","No"
"0x188715f8b5371e5f8002edb6c9583aed78ebd096","0.000388151526647263","No"
"0x64c367fde649d8977ec901bc5ebd7970f517d908","0.00038136024430519","No"
"0xa06c44151e84a85456a1370cc73a23848d1802ff","0.000379191009636283","No"
"0x91c09c1dee357f430003d393984256fd0a569a8b","0.000378838441564845","No"
"0x7cbba81f93f6ef3b3e0f2adf0a27f843fa3d6d78","0.000347630861065507","No"
"0x389e7ce501036d6028ccae37a1f2cd4af3f17950","0.00030953659841051","No"
"0x3cddabfe959edc257ddd42c1ae8d5191913d8602","0.000283261700740971","No"
"0x777c0318dd68467923e34b6489cea0f56d297d74","0.000282135140203026","No"
"0xe5f19c4de34e6dcd1cee1dfb6941946f05aad23e","0.0002756251764931","No"
"0x5b46de6901fd09c5b28022418294e83a1d6f0929","0.000273439298808227","No"
"0xffab9013b5c9decfed7d0285bf2698b3ea9db352","0.000266093668475461","No"
"0xf961e5e6c5276164adb2865b7e80cf82dc04e920","0.000205949762291749","No"
"0x95c127ba6f48e9e4b320076e7dbbe4da2b09ae7d","0.000205909371658581","No"
"0xa0bafc7f0a066dd8ed89cf29d90b3032c91b851a","0.000186736171126443","No"
"0x3d9c97137449951f69cbe6a9ccac6121274a89fe","0.000183201921630716","No"
"0xcea5bcdd45b8f9f5d6c245f4001097d952006e8c","0.000170698952633651","No"
"0x4e4f010abec5d7d75409b469bd0f84ebba40bd7d","0.000170333852725899","No"
"0x87e10ab4eee0dd552b78e6456e8d1718c2673bff","0.000170126117936183","No"
"0x5e927dc1882787addc8d757cfa78b0fc15b09572","0.000167406497750153","No"
"0x0ad1d5f6bf922feb88e267bf054f03bf9f5a7574","0.000165095269958964","No"
"0x7e98e142259d873bb65f33db8eb33d6a427f1e4f","0.000164968743133813","No"
"0xbaab80996e31dfedc754e41a7101188b9830c842","0.000153148228799028","No"
"0xbdb2c458bef183ad00667206c19f00e8467d3d87","0.000132708860146554","No"
"0xfad52c91de37230cba7ea5b3ae98ed44b1737ef6","0.000128402413138095","No"
"0x1c726d2dbc8f55d275e950306de5fa61da335a89","0.000126638255417798","No"
"0xc4fe677391aa8253801a085860a3991599d94796","0.000124772670942729","No"
"0x21d28914f698c6ad1e0fc79c4f8359d589a9d8c5","0.000116193774519995","No"
"0x03ddd5a675e2cfa35b9ae2b207a7dbd95fe24646","0.000105188582413621","No"
"0xed49897346840472cc0fe51a1d7e2aeebc30284b","0.000096404653311759","No"
"0x39fc08e1b1bf18d90075afe1441f46c41088ed88","0.000095246296921878","No"
"0xb25f5ffd85a08971d657a9a28345d401f9f65cde","0.000084613446484949","No"
"0xb624efc09bee8e00b8b3a0c7b063a5a7cbe6fa13","0.000080089440167866","No"
"0x47add9a56df66b524d5e2c1993a43cde53b6ed85","0.000079794901752863","No"
"0x109f9ef72d6e414671982043c90fdce0f3617a82","0.000078405525307611","No"
"0x1c74b67f9c6dd986e4735b3e2b34bc1eaa828a20","0.000076648384139021","No"
"0x160a1d0102ff21be5533e72b51ddd3eca3a9996b","0.000074935838034107","No"
"0xf39db550313a253a912746f6ddc6637a8193dcce","0.00006041328680665","No"
"0x9d8c9112384967260078f1161ff82e40c0da81a5","0.000052269923827954","No"
"0xc9b7411fd802bdfa055cfd469d1aecac2ac64394","0.000040435393704012","No"
"0xb5dfce924062687f6a57996a680a823fde8022ca","0.000038045180654485","No"
"0xc6404f24db2f573f07f3a60758765caad198c0c3","0.00003754106763883","No"
"0x9cbbf32c53e58e0f498155cf63f0243ba03eff1a","0.000035439721929352","No"
"0x0dc3bea115678a05286b30c9b708aa72d80b208b","0.000034446675389626","No"
"0x79c1e502c1e02e37ad0e40fe7758e8e66aa2a5d9","0.000033405652944376","No"
"0xb4466ed38fcedcb50797475605fd0070d77ee02b","0.000023335612471975","No"
"0xe4162b2966ec52b8fa7526305aaff798acfd996a","0.000018800377430085","No"
"0x6c72d008c37eba7295d878f57faff902eb7b21df","0.000018798671564964","No"
"0x107e8325d1195d1dd760175e25b18761f29aeda5","0.000017819650988621","No"
"0xbc0715249fe085ceb0541d49d68bd0e3362969bf","0.000016615409079882","No"
"0xf4e6232d2f86bd3399d956b3892d6b1893e1e06e","0.00001430957142058","No"
"0x1395de9daec52ad405e945603ea0a9346d00d01c","0.000013452657534961","No"
"0x4373620f9d941e18372319a7b53d54f3c4d7812d","0.000012985689953311","No"
"0x9a49d5a3f60351760be1e03cdaa2fe353a3aa574","0.000011152504014371","No"
"0x62872e11ec5bf43caf285ee6bf735dd8466c9680","0.000011124452868996","No"
"0xda444e64a4dfba78d470e7bfd856e941c2eeb968","0.000011085186622345","No"
"0xa9b9d44183d982cb2e2e7f7db8dc95e92f5048df","0.000010498500401919","No"
"0xddf38adac8fbe4662274947fa80ac1c48f55bafc","0.000009406455428801","No"
"0x81762e633e2ff343422e65a5d67ec6ace60bbe65","0.000007852258107587","No"
"0x669c9af178c142bce14d09e9f730ad385205e478","0.000005459391745384","No"
"0x03bd52f8c34bfa86dc861a22c5fc81e96d336058","0.000004117744830415","No"
"0xfb61f642af3d00547e0d0577270d78e8512086d2","0.000004081612843167","No"
"0x3d37c6c225c92476f7cc7882e705a24674639311","0.000003813347093719","No"
"0x2e9c6aedb6129256dfc09a3403b722a548496295","0.000001625439668808","No"
"0x0e5bad4108a6a5a8b06820f98026a7f3a77466b2","0.000000549274800235","No"
"0xbc809291c200df7cb81d3b9ba34db4327446a832","0.000000472698449172","No"
"0x341c4b2a3baf6426b7a02980f9b70b8159bf248f","0.00000046987421842","No"
"0x6947fdba6ee593539c5979d3dc67bee0f178c5fe","0.000000313900515984","No"
"0x6439515fd4c614db33ccd0515663b1058a22cde0","0.000000142529350644","No"
"0xf149de346c1f9117fa7cd3800885b33aa133fbff","0.000000060130155155","No"
"0xe1953ffd1a4e28473fd64d08d0b87d48e911ef2f","0.000000002759970892","No"
"0x3227c593cd11f1f18e48c9e3a1368417b76b4d2a","0.00000000002437615","No"
"0x54b33fa0824155fe400a862731053d778c0319c2","0.000000000005364926","No"
"0x19abe50bec65aa615c71e53f038cbe9c483ec461","0.000000000003426061","No"
